id,front,back,example
268,नवाचार,"नए विचारों, विधियों या उत्पादों का परिचय।",वैश्विक सतत विकास लक्ष्यों को प्राप्त करने के लिए नवीकरणीय ऊर्जा में निरंतर नवाचार आवश्यक है।
269,इंटरैक्शन,पक्षों के बीच पारस्परिक क्रिया या संचार।,छोटे बच्चों में आवश्यक सामाजिक कौशल विकसित करने के लिए आमने-सामने की बातचीत अत्यंत महत्वपूर्ण है।
270,हस्तक्षेप,किसी परिस्थिति को सुधारने या रोकने के लिए की गई कार्रवाई।,वित्तीय संकट को और अधिक बिगड़ने से रोकने के लिए सरकार का प्रारंभिक हस्तक्षेप आवश्यक है।
271,निवेश,भविष्य में लाभ की उम्मीद रखते हुए संसाधनों का आवंटन करना।,विकासशील देशों में आर्थिक विकास को गति देने में प्रत्यक्ष विदेशी निवेश महत्वपूर्ण भूमिका निभाता है।
272,विधान,सरकार द्वारा बनाए गए कानून या कानूनों का समूह।,कार्यस्थल पर असुरक्षित परिस्थितियों से श्रमिकों की सुरक्षा के लिए अधिक सशक्त कानून की आवश्यकता है।
273,साक्षरता,"पढ़ने, लिखने या किसी कौशल का उपयोग करने की क्षमता।",उच्च साक्षरता दर का आर्थिक उत्पादकता और सामाजिक परिणामों में सुधार से गहरा संबंध है।
274,हाशिए पर डालना,किसी समूह को महत्वहीन या हाशिए पर रखना।,ग्रामीण क्षेत्रों की अनदेखी करने वाली आर्थिक नीतियां पहले से ही कमजोर समुदायों को और अधिक हाशिए पर धकेल देती हैं।
275,तंत्र,किसी परिणाम को प्राप्त करने की एक प्रणाली या प्रक्रिया।,मुक्त बाजारों में एकाधिकारवादी प्रथाओं को रोकने के लिए प्रभावी नियामक तंत्र अत्यंत महत्वपूर्ण हैं।
276,कार्यप्रणाली,अनुसंधान में प्रयुक्त विधियों की एक प्रणाली।,इस अध्ययन की शोध पद्धति में मौजूद महत्वपूर्ण खामियों के कारण इसके निष्कर्षों पर सवाल उठाए गए।
277,प्रवास,लोगों का एक स्थान से दूसरे स्थान पर जाना।,हाल के दशकों में कई विकासशील देशों में शहरी केंद्रों की ओर आर्थिक प्रवासन में तेजी आई है।
278,मानसिकता,स्थापित दृष्टिकोणों या मान्यताओं का एक समूह।,विकास की मानसिकता छात्रों को गलतियों को सीखने के अवसरों के रूप में देखने के लिए प्रोत्साहित करती है।
279,गतिशीलता,विभिन्न पदों के बीच स्वतंत्र रूप से आवागमन करने की क्षमता।,आधुनिक समाजों में शिक्षा को सामाजिक गतिशीलता का प्राथमिक चालक माना जाता है।
280,मृत्यु दर,किसी जनसंख्या में मृत्यु दर।,बेहतर स्वच्छता व्यवस्था के कारण विकासशील देशों में शिशु मृत्यु दर में काफी कमी आई है।
281,प्रेरणा,किसी व्यक्ति के कार्य के पीछे का कारण या प्रेरणा।,"जिन छात्रों में आंतरिक प्रेरणा का स्तर उच्च होता है, वे बाहरी पुरस्कारों से प्रेरित छात्रों की तुलना में बेहतर प्रदर्शन करते हैं।"
282,नगरपालिका,किसी कस्बे या शहर की सरकार से संबंधित।,नगरपालिका प्राधिकरण अपशिष्ट संग्रहण और सार्वजनिक परिवहन प्रणालियों के प्रबंधन के लिए जिम्मेदार हैं।
283,आख्यान,घटनाओं का मौखिक या लिखित विवरण।,अप्रवासन के संबंध में सार्वजनिक धारणा को आकार देने में मीडिया एक शक्तिशाली भूमिका निभाता है।
284,मोल-भाव करना,चर्चा के माध्यम से सहमति तक पहुँचना।,वैश्विक जलवायु परिवर्तन से प्रभावी ढंग से निपटने के लिए विश्व नेताओं को बाध्यकारी समझौतों पर बातचीत करनी चाहिए।
285,मोटापा,अत्यधिक वजन होने की स्थिति।,कई देशों में अस्वास्थ्यकर खान-पान की आदतों के कारण बचपन के मोटापे की दर में तेजी से वृद्धि हुई है।
286,दायित्व,किसी कार्य को करने का नैतिक या कानूनी कर्तव्य।,धनी देशों का नैतिक दायित्व है कि वे जलवायु परिवर्तन से सबसे अधिक प्रभावित देशों की सहायता करें।
287,बाधा,कोई ऐसी चीज जो प्रगति या उपलब्धि में बाधा डालती है।,कई देशों में शैक्षिक सुधार के लिए धन की कमी एक महत्वपूर्ण बाधा बनी हुई है।
288,विपक्ष,किसी चीज के खिलाफ प्रतिरोध या संघर्ष।,प्रस्तावित सड़क विस्तार का स्थानीय पर्यावरण समूहों द्वारा कड़ा विरोध किया जा रहा है।
289,जैविक,कृत्रिम रसायनों के बिना उत्पादित; प्राकृतिक रूप से पाया जाने वाला।,उपभोक्ताओं के स्वास्थ्य के प्रति जागरूक होने के कारण जैविक खाद्य पदार्थों की मांग में काफी वृद्धि हुई है।
290,अतिप्रजन,सीमित स्थान में बहुत अधिक लोग।,तेजी से हो रहे शहरीकरण के कारण विकासशील देशों के प्रमुख शहरों में भीषण भीड़भाड़ हो गई है।
291,महामारी,एक ऐसी बीमारी जो विश्वभर के कई देशों में फैल रही है।,कोविड-19 महामारी ने वैश्विक सार्वजनिक स्वास्थ्य अवसंरचना में मौजूद गंभीर कमजोरियों को उजागर किया।
292,दंड,किसी नियम या कानून को तोड़ने पर मिलने वाली सजा।,प्रदूषण के लिए भारी वित्तीय दंड लागू करने से उद्योगों को पर्यावरण संबंधी उल्लंघनों से रोका जा सकता है।
293,धारणा,किसी बात पर विश्वास या उसकी व्याख्या।,आप्रवासन के बारे में जनता की धारणा अक्सर सांख्यिकीय साक्ष्यों के बजाय मीडिया कवरेज से प्रभावित होती है।
294,परिप्रेक्ष्य,किसी विशेष दृष्टिकोण या चीजों को देखने का तरीका।,इस मुद्दे पर उन लोगों के दृष्टिकोण से विचार करना आवश्यक है जो इससे सीधे तौर पर प्रभावित हैं।
295,घटना,"एक प्रत्यक्ष तथ्य या घटना, जो अक्सर उल्लेखनीय होती है।",शहरीकरण एक वैश्विक घटना है जो अवसर और महत्वपूर्ण चुनौतियां दोनों प्रस्तुत करती है।
296,गरीबी,अत्यंत गरीब होने की अवस्था।,अत्यधिक गरीबी का उन्मूलन अंतरराष्ट्रीय विकास के सबसे महत्वपूर्ण लक्ष्यों में से एक बना हुआ है।
297,पूर्वाग्रह,एक अनुचित राय जो तर्क पर आधारित नहीं है।,नस्लीय भेदभाव से निपटने के लिए कानूनी सुधार और व्यापक शैक्षिक पहलों दोनों की आवश्यकता है।
298,प्राथमिकता,किसी चीज को सबसे महत्वपूर्ण माना गया है।,गुणवत्तापूर्ण शिक्षा तक पहुंच में सुधार किसी भी जिम्मेदार सरकार की सर्वोच्च प्राथमिकता होनी चाहिए।
299,उत्पादकता,प्रति इकाई इनपुट पर आउटपुट की दक्षता।,कर्मचारियों के प्रशिक्षण में निवेश करना कार्यस्थल की उत्पादकता बढ़ाने के सबसे प्रभावी तरीकों में से एक है।
300,प्रगतिशील,सुधार और सामाजिक उन्नति का समर्थन करना।,प्रगतिशील कर प्रणाली यह सुनिश्चित करती है कि उच्च आय वर्ग के लोग अधिक अनुपात में योगदान दें।
301,अनुपात,किसी संपूर्ण का एक भाग; एक तुलनात्मक अनुपात।,देश की अधिकांश संपत्ति आबादी के एक छोटे से हिस्से के स्वामित्व में है।
302,मनोवैज्ञानिक,मन और मानसिक प्रक्रियाओं से संबंधित।,"बेरोजगारी के गंभीर मनोवैज्ञानिक परिणाम हो सकते हैं, जिनमें अवसाद और पहचान का नुकसान शामिल है।"
303,मंदी,आर्थिक गिरावट का एक महत्वपूर्ण दौर।,"मंदी के दौरान, बढ़ती बेरोजगारी और उपभोक्ता खर्च में कमी एक नकारात्मक चक्र को जन्म देती है।"
304,पुनर्वास,स्वास्थ्य या सामान्य जीवन को बहाल करने की प्रक्रिया।,पुनर्वास कार्यक्रमों में निवेश करने से अकेले कारावास की तुलना में अपराध दोहराने की दर में अधिक प्रभावी ढंग से कमी आती है।
305,अक्षय,एक ऐसा संसाधन जिसकी प्राकृतिक रूप से भरपाई हो सकती है।,वैश्विक स्तर पर जीवाश्म ईंधन पर निर्भरता कम करने के लिए नवीकरणीय ऊर्जा स्रोतों में निवेश करना अत्यंत महत्वपूर्ण है।
306,प्रतिबंध,एक नियम या शर्त जो गतिविधि को सीमित करती है।,महामारी के दौरान लगाए गए यात्रा प्रतिबंधों के कारण वैश्विक पर्यटन में काफी व्यवधान उत्पन्न हुआ।
307,आय,सरकार या व्यवसाय द्वारा अर्जित आय।,सरकारें स्वास्थ्य सेवा और शिक्षा जैसी आवश्यक सार्वजनिक सेवाओं के वित्तपोषण के लिए कर राजस्व पर निर्भर करती हैं।
308,क्रांति,समाज में एक नाटकीय और मौलिक परिवर्तन।,औद्योगिक क्रांति ने वैश्विक अर्थव्यवस्था और मानव श्रम के स्वरूपों को मौलिक रूप से बदल दिया।
309,स्वच्छता,स्वच्छता और अपशिष्ट प्रबंधन बनाए रखने की प्रणालियाँ।,घनी आबादी वाले शहरी क्षेत्रों में अपर्याप्त स्वच्छता संक्रामक रोगों के प्रसार में योगदान देती है।
310,कमी,आवश्यक संसाधन की अपर्याप्त आपूर्ति।,आने वाले दशकों में मानव अस्तित्व के लिए सबसे गंभीर खतरों में से एक जल संकट है।
311,उलझन में,दावों पर सवाल उठाने या संदेह करने की प्रवृत्ति रखने वाला।,कई अर्थशास्त्री मौजूदा सरकारी खर्च की दीर्घकालिक स्थिरता के बारे में संशय में हैं।
312,सामाजिक गतिशीलता,विभिन्न सामाजिक वर्गों के बीच आवागमन करने की क्षमता।,शिक्षा को सामाजिक गतिशीलता में सुधार लाने का सबसे शक्तिशाली साधन माना जाता है।
313,टकसाली,"किसी समूह की एक निश्चित, अतिसरलीकृत छवि।",मीडिया में दिखाई जाने वाली प्रस्तुतियाँ अक्सर अल्पसंख्यक समुदायों के बारे में हानिकारक रूढ़ियों को बल देती हैं।
314,प्रोत्साहन,कोई ऐसी चीज जो किसी प्रतिक्रिया या गतिविधि को प्रेरित करती है।,सरकार ने मंदी के बाद अर्थव्यवस्था को पुनर्जीवित करने के लिए एक बड़ा प्रोत्साहन पैकेज शुरू किया।
315,उपनगर,शहर के बाहरी इलाके में स्थित एक आवासीय क्षेत्र।,उपनगरों के विकास ने कारों पर निर्भरता बढ़ा दी है और शहरी फैलाव में योगदान दिया है।
316,निगरानी,"कड़ी निगरानी, ​​विशेषकर अधिकारियों द्वारा।",सरकारों द्वारा बड़े पैमाने पर की जाने वाली निगरानी से व्यक्तिगत निजता और नागरिक स्वतंत्रता के बारे में गंभीर चिंताएं पैदा होती हैं।
317,कर लगाना,नागरिकों पर कर लगाने की व्यवस्था।,सार्वजनिक सेवाओं के वित्तपोषण और असमानता को कम करने के लिए निष्पक्ष और प्रगतिशील कराधान आवश्यक है।
318,संक्रमण,एक अवस्था से दूसरी अवस्था में परिवर्तन।,वैश्विक तापमान वृद्धि को सीमित करने के लिए नवीकरणीय ऊर्जा की ओर तेजी से संक्रमण करना आवश्यक है।
319,पारदर्शिता,प्रक्रियाओं या शासन में पारदर्शिता और स्पष्टता।,सरकारी खर्च में अधिक पारदर्शिता भ्रष्टाचार को कम करने और जनता का विश्वास बढ़ाने में मदद कर सकती है।
320,बेरोजगारी,बिना वेतन वाले काम के होने की स्थिति।,स्वचालन के कारण उत्पन्न संरचनात्मक बेरोजगारी विश्व भर की सरकारों के लिए एक बड़ी चुनौती है।
321,शहरीकरण,शहरों में रहने वाले लोगों का अनुपात लगातार बढ़ रहा है।,"एशिया में तीव्र शहरीकरण ने मेगा-शहरों को जन्म दिया है, लेकिन साथ ही बुनियादी ढांचे से जुड़ी गंभीर चुनौतियां भी पैदा की हैं।"
322,टीकाकरण,ऐसा उपचार जो बीमारियों से लड़ने की प्रतिरक्षा प्रदान करता है।,सामूहिक टीकाकरण कार्यक्रमों ने चेचक जैसी बीमारियों को जड़ से खत्म कर दिया है और वैश्विक स्तर पर पोलियो को नियंत्रित किया है।
323,स्वैच्छिक,बिना किसी बाहरी दबाव के स्वेच्छा से किया गया।,स्वयंसेवी क्षेत्र के संगठन समाज के कमजोर सदस्यों की सहायता करने में महत्वपूर्ण भूमिका निभाते हैं।
324,भेद्यता,किसी नुकसान या कठिनाई के संपर्क में आना।,छोटे द्वीपीय राष्ट्र बढ़ते समुद्री जलस्तर के परिणामों के प्रति अत्यधिक संवेदनशील हैं।
325,बड़े पैमाने पर,एक विशाल क्षेत्र में पाया या वितरित किया गया।,इंटरनेट की व्यापक उपलब्धता ने वैश्विक स्तर पर संचार और सूचना तक पहुंच को बदल दिया है।
326,कर्मचारियों की संख्या,रोजगार के लिए उपलब्ध सभी लोग।,विकसित देशों में वृद्धजनित कार्यबल पेंशन प्रणालियों के लिए महत्वपूर्ण चुनौतियां प्रस्तुत करता है।
327,उपज,किसी परिणाम या फसल को उत्पन्न करना या प्रदान करना।,कृषि तकनीकों में सुधार से किसानों को सूखाग्रस्त क्षेत्रों में भी अधिक फसलें उगाने में मदद मिली है।
328,ख़राब करना,किसी समस्या या स्थिति को और भी बदतर बना देना।,जलवायु परिवर्तन से संवेदनशील क्षेत्रों में मौजूदा खाद्य सुरक्षा चुनौतियों के और भी गंभीर होने की आशंका है।
329,आवंटन,किसी उद्देश्य के लिए संसाधनों का वितरण।,राष्ट्रीय स्वास्थ्य सेवा परिणामों में सुधार के लिए सार्वजनिक धन का प्रभावी आवंटन आवश्यक है।
330,एकीकरण,भागों को मिलाकर एक संपूर्ण वस्तु बनाने की प्रक्रिया।,प्रवासियों के सफल सामाजिक एकीकरण के लिए भाषा शिक्षा और सामुदायिक सहायता में निवेश की आवश्यकता होती है।
331,जवाबदेही,अपने कार्यों और निर्णयों की जिम्मेदारी।,सरकार में नागरिकों का विश्वास बनाए रखने के लिए सार्वजनिक संस्थानों में अधिक जवाबदेही आवश्यक है।
332,अनुकूली,नई परिस्थितियों के अनुकूल ढलने में सक्षम।,अनुकूली प्रबंधन रणनीतियाँ संगठनों को तेजी से बदलते परिवेश में प्रभावी ढंग से प्रतिक्रिया देने में सक्षम बनाती हैं।
333,छेड़ना,किसी समस्या या स्थिति को और अधिक गंभीर बनाना।,सरकार की अपर्याप्त प्रतिक्रिया आर्थिक मंदी के सामाजिक परिणामों को और भी गंभीर बना सकती है।
334,मानवजनित,मानव गतिविधि के कारण उत्पन्न या निर्मित।,वैज्ञानिक इस बात से सहमत हैं कि मानवजनित ग्रीनहाउस गैस उत्सर्जन वैश्विक तापमान वृद्धि का प्राथमिक कारण है।
335,आत्मसात,किसी समूह का प्रमुख संस्कृति में समाहित हो जाना।,स्वदेशी लोगों के जबरन सांस्कृतिक आत्मसातकरण की मानवाधिकार संगठनों द्वारा व्यापक रूप से निंदा की गई है।
336,तपस्या,कर्ज कम करने के लिए सरकार द्वारा खर्च में भारी कटौती।,वित्तीय संकट के बाद लागू किए गए मितव्ययिता उपायों के परिणामस्वरूप सार्वजनिक सेवाओं में भारी कटौती हुई।
337,स्वचालन,कार्यों को स्वचालित रूप से करने के लिए प्रौद्योगिकी का उपयोग।,विनिर्माण प्रक्रियाओं के स्वचालन ने अकुशल श्रमिकों की आवश्यकता को काफी हद तक कम कर दिया है।
338,बाइओडिग्रेड्डबल,प्राकृतिक जीवों द्वारा विघटित होने में सक्षम।,प्लास्टिक की जगह जैव अपघटनीय पैकेजिंग का उपयोग करना पर्यावरण प्रदूषण को कम करने की दिशा में एक महत्वपूर्ण कदम है।
339,नौकरशाही,नियमों और आधिकारिक प्रक्रियाओं की एक जटिल प्रणाली।,सार्वजनिक संस्थानों में अत्यधिक नौकरशाही आवश्यक सेवाओं के कुशल वितरण में बाधा उत्पन्न कर सकती है।
340,उत्प्रेरक,कोई ऐसी चीज जो किसी प्रक्रिया को शुरू करती है या उसे गति देती है।,महामारी ने वैश्विक स्तर पर दूरस्थ कार्य पद्धतियों को व्यापक रूप से अपनाने के लिए उत्प्रेरक का काम किया।
341,नागरिक अनुबंध,सामुदायिक और राजनीतिक जीवन में सक्रिय भागीदारी।,युवाओं में नागरिक भागीदारी का निम्न स्तर लोकतांत्रिक शासन के लिए एक महत्वपूर्ण खतरा पैदा करता है।
342,साथ साथ मौजूदगी,मतभेदों के बावजूद शांतिपूर्वक एक साथ रहना।,विभिन्न जातीय समुदायों के बीच शांतिपूर्ण सहअस्तित्व प्राप्त करने के लिए आपसी सम्मान और समझ आवश्यक है।
343,संज्ञानात्मक,विचार और सीखने की मानसिक प्रक्रियाओं से संबंधित।,प्रारंभिक बाल्यावस्था की शिक्षा का दीर्घकालिक संज्ञानात्मक विकास और शैक्षणिक प्रदर्शन पर गहरा प्रभाव पड़ता है।
344,एकजुटता,एक एकीकृत इकाई बनाने का गुण।,उच्च स्तर की असमानता सामाजिक सामंजस्य को कमजोर करती है और नागरिक अशांति के जोखिम को बढ़ाती है।
345,वस्तुकरण,किसी चीज को व्यावसायिक उत्पाद के रूप में मानना।,आलोचकों का तर्क है कि सरकारों को शिक्षा को एक बाजार उत्पाद के रूप में मानकर उसका व्यवसायीकरण नहीं करना चाहिए।
346,अनिवार्य,कानून या नियमों द्वारा आवश्यक; अनिवार्य।,विश्वभर में साक्षरता दर में सुधार लाने में अनिवार्य शिक्षा कानूनों की महत्वपूर्ण भूमिका रही है।
347,गर्भ धारण,किसी विचार या योजना को बनाना या विकसित करना।,ऊर्जा खपत में आमूलचूल परिवर्तन के बिना एक स्थायी भविष्य की कल्पना करना कठिन है।
348,मजबूत,किसी चीज को मिलाकर या मजबूत करके एक एकीकृत इकाई बनाना।,इस विलय से दोनों कंपनियों को संसाधनों को समेकित करने और परिचालन दक्षता में सुधार करने की अनुमति मिली।
349,दूषण,किसी पदार्थ में हानिकारक प्रदूषकों की उपस्थिति।,औद्योगिक कचरे के कारण आसपास के ग्रामीण समुदायों में भूजल व्यापक रूप से दूषित हो गया है।
350,विवाद,विवाद का मुद्दा या तीखी बहस।,कई देशों में राजनीतिक बहसों में आव्रजन नीति एक प्रमुख विवाद का मुद्दा बनी हुई है।
351,विकेन्द्रित करना,सत्ता का हस्तांतरण केंद्र से स्थानीय प्राधिकरण को करना।,शासन व्यवस्था के विकेंद्रीकरण के प्रयासों से स्थानीय समुदायों को सशक्त बनाया जा सकता है और सार्वजनिक सेवाओं की डिलीवरी में सुधार किया जा सकता है।
352,जानबूझकर,जानबूझकर किया गया; ध्यानपूर्वक विचार करना।,नीतिगत चर्चाओं से अल्पसंख्यक आवाजों को बाहर रखना एक सोची-समझी राजनीतिक रणनीति प्रतीत होती है।
353,निर्भरता,किसी चीज पर अत्यधिक निर्भर रहने की स्थिति।,कई विकासशील देशों को किसी एक निर्यात वस्तु पर अपनी आर्थिक निर्भरता कम करने में कठिनाई होती है।
354,हानि,बुनियादी आवश्यकताओं की कमी एक भयावह स्थिति है।,अत्यधिक अभाव वाले क्षेत्रों में पले-बढ़े बच्चों के शैक्षणिक सफलता प्राप्त करने की संभावना काफी कम होती है।
355,मरुस्थलीकरण,भूमि का विक्षोभ होकर रेगिस्तान जैसी स्थिति में पहुंच जाना।,मरुस्थलीकरण से विश्व भर के अर्ध-शुष्क क्षेत्रों में रहने वाले लाखों लोगों की आजीविका खतरे में है।
356,बिगड़ना,एक ऐसी प्रक्रिया जिसमें स्थिति उत्तरोत्तर बदतर होती जाती है।,शहरी बुनियादी ढांचे की बिगड़ती स्थिति कई शहरों में निवासियों के लिए गंभीर सुरक्षा जोखिम पैदा करती है।
357,असंगत,किसी अन्य वस्तु की तुलना में बहुत बड़ा या बहुत छोटा होना।,हाशिए पर रहने वाले समुदाय पर्यावरण प्रदूषण के दुष्परिणामों का असमान रूप से बोझ उठाते हैं।
358,चुनावी,चुनाव या मतदान प्रक्रिया से संबंधित।,यह सुनिश्चित करने के लिए चुनावी सुधार आवश्यक है कि सभी नागरिकों को सरकार में निष्पक्ष प्रतिनिधित्व मिले।
359,प्रवासी,अपना देश छोड़कर कहीं और बस जाना।,उच्च दर से होने वाले प्रवासन के कारण विकासशील देश अपने सबसे कुशल और शिक्षित नागरिकों से वंचित हो सकते हैं।
360,प्रयोगसिद्ध,सिद्धांत के बजाय अवलोकन और साक्ष्य पर आधारित।,नीतिगत निर्णय वैचारिक मान्यताओं के बजाय अनुभवजन्य साक्ष्यों पर आधारित होने चाहिए।
361,बेचान,समर्थन या अनुमोदन की सार्वजनिक घोषणा।,किसी सेलिब्रिटी का समर्थन महत्वपूर्ण सामाजिक और राजनीतिक मुद्दों पर जनमत को काफी हद तक प्रभावित कर सकता है।
362,उद्यमशीलता,व्यवसायों की स्थापना और संचालन की गतिविधि।,सरकारें उद्यमिता और नवाचार को बढ़ावा देने वाली परिस्थितियाँ बनाकर आर्थिक विकास को प्रोत्साहित कर सकती हैं।
363,नैतिक दुविधा,एक ऐसा संघर्ष जिसमें नैतिक सिद्धांतों के बीच चुनाव करना आवश्यक है।,आनुवंशिक अभियांत्रिकी में हुई प्रगति समाज के सामने गहन नैतिक दुविधाएं प्रस्तुत करती है जिन पर सावधानीपूर्वक विचार-विमर्श की आवश्यकता है।
364,तेज़ हो जाना,किसी समस्या को और अधिक गंभीर बनाने की प्रक्रिया।,तीव्र जनसंख्या वृद्धि के कारण पहले से ही संसाधनों की कमी से जूझ रहे क्षेत्रों में संसाधनों की कमी और भी बढ़ जाती है।
365,बहिष्करण,प्रवेश या सदस्यता से इनकार करने की क्रिया।,कमजोर समूहों का सामाजिक बहिष्कार वास्तविक सामाजिक समानता प्राप्त करने में एक बड़ी बाधा है।
366,शोषण,लाभ के लिए किसी व्यक्ति या वस्तु का अनुचित उपयोग करना।,बहुराष्ट्रीय निगमों द्वारा विकासशील देशों में सस्ते श्रम का शोषण गंभीर नैतिक चिंताएं पैदा करता है।
367,घातीय,तेजी से बढ़ती दर से बढ़ना या घटना।,सोशल मीडिया के उपयोग में हुई तीव्र वृद्धि ने वैश्विक स्तर पर लोगों द्वारा सूचना प्राप्त करने के तरीके को बदल दिया है।
368,अस्थिरता,समय के साथ होने वाला अनियमित बदलाव या परिवर्तन।,वैश्विक तेल की कीमतों में तीव्र उतार-चढ़ाव तेल पर निर्भर देशों की अर्थव्यवस्थाओं को अस्थिर कर सकता है।
369,तैयार,किसी चीज को व्यवस्थित रूप से बनाना या तैयार करना।,सरकारों को ऐसी नीतियां सावधानीपूर्वक बनानी चाहिए जो आर्थिक विकास और पर्यावरण संरक्षण के बीच संतुलन बनाए रखें।
370,विखंडन,"किसी चीज का छोटे-छोटे, अलग-अलग हिस्सों में टूट जाना।",राजनीतिक दलों के विखंडन ने स्थिर सरकारें बनाना दिन-प्रतिदिन कठिन बना दिया है।
371,सकल घरेलू उत्पाद,किसी देश के वार्षिक उत्पादन का कुल मौद्रिक मूल्य।,कई अर्थशास्त्री यह तर्क देते हैं कि सकल घरेलू उत्पाद राष्ट्रीय कल्याण का अपर्याप्त मापक है।
372,नायकत्व,एक समूह का दूसरे समूह पर प्रभुत्व।,पश्चिमी देशों के सांस्कृतिक वर्चस्व ने वैश्विक मीडिया और उपभोक्ता प्राथमिकताओं को काफी हद तक प्रभावित किया है।
373,एकरूपता,चीजों को हर जगह एकरूप या समान बनाना।,आलोचकों का तर्क है कि वैश्वीकरण से विविधता की कीमत पर समाजों का सांस्कृतिक एकीकरण होता है।
374,मानवीय,मानव कल्याण और पीड़ा में सुधार लाने से संबंधित।,सशस्त्र संघर्ष और आपदा से प्रभावित आबादी की सहायता के लिए अंतर्राष्ट्रीय मानवीय सहायता अत्यंत महत्वपूर्ण है।
375,विचारधारा,राजनीतिक कार्रवाई को आधार देने वाली विश्वासों की एक प्रणाली।,आर्थिक नीति अक्सर अनुभवजन्य साक्ष्य और अनुसंधान की तुलना में राजनीतिक विचारधारा से अधिक प्रभावित होती है।
376,आरोपित करना,अधिकार का प्रयोग करके किसी पर कोई चीज थोपना।,मानवाधिकार समझौतों का उल्लंघन करने वाली सरकारों पर अंतरराष्ट्रीय निकाय प्रतिबंध लगा सकते हैं।
